시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,32.53,201708,10,"9,500",0,9,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.36,201708,19,"8,200",0,5,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.55,201708,24,"8,200",0,7,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.36,201708,28,"9,000",0,4,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,29.57,201709,4,"8,400",0,10,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,21.8,201709,4,"8,200",0,7,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,월세,22.53,201709,5,"5,500",13,6,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,25.13,201709,6,"9,200",0,9,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.36,201709,8,"9,000",0,5,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,36.23,201709,8,"9,500",0,10,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.91,201709,9,"8,100",0,4,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,월세,22.54,201709,17,500,43,5,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,18.47,201709,18,"8,700",0,7,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.91,201709,19,"8,900",0,7,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.91,201709,20,"8,100",0,4,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,20.92,201709,21,"8,000",0,9,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.89,201709,25,"8,900",0,6,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.53,201710,9,"8,800",0,5,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.54,201710,9,"8,800",0,4,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.54,201710,9,"8,800",0,5,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.54,201710,12,"8,800",0,6,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.54,201710,12,"8,800",0,9,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,18.65,201710,13,"8,800",0,7,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.91,201710,14,"8,100",0,4,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,월세,22.54,201710,14,"5,000",16,10,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,26,201710,15,"9,000",0,7,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,32.44,201710,17,"8,800",0,10,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.54,201710,25,"8,800",0,8,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,월세,22.36,201710,30,"2,000",35,4,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.54,201711,4,"8,800",0,4,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,월세,22.53,201711,9,"2,000",33,6,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.53,201711,9,"8,000",0,4,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.91,201711,10,"8,900",0,5,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.89,201711,10,"8,100",0,6,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.36,201711,14,"9,000",0,4,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,19.6,201711,17,"8,800",0,9,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.91,201711,20,"8,400",0,5,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,26.95,201711,22,"9,200",0,10,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.55,201711,22,"8,000",0,7,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,54.73,201711,27,"9,900",0,10,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,월세,22.53,201711,28,"3,000",28,4,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.54,201711,30,"8,000",0,7,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,월세,18.47,201711,30,"3,000",27,7,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.53,201712,1,"8,800",0,5,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,26.95,201712,1,"8,300",0,9,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,26,201712,4,"9,000",0,4,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,31.82,201712,13,"9,500",0,10,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,월세,26,201712,13,"2,000",35,9,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.54,201712,14,"8,300",0,6,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.91,201712,16,"8,900",0,4,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.91,201712,18,"8,900",0,5,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.54,201712,22,"8,800",0,9,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.91,201712,23,"8,400",0,5,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.54,201712,26,"8,800",0,9,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.91,201712,26,"8,900",0,4,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,26.95,201712,27,"9,100",0,6,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,22.54,201712,27,"8,300",0,10,2003,무궁화로 43-15
경기도 고양일산동구 장항동,733,733,0,한강세이프빌오피스텔,전세,25.13,201712,28,"8,700",0,8,2003,무궁화로 43-15
경기도 고양일산동구 장항동,742,742,0,한라 밀라트,전세,70.61,201702,9,"21,000",0,2,2003,무궁화로 17
경기도 고양일산동구 장항동,742,742,0,한라 밀라트,월세,65.62,201704,5,"18,000",20,6,2003,무궁화로 17
경기도 고양일산동구 장항동,742,742,0,한라 밀라트,월세,65.62,201706,26,"2,000",85,2,2003,무궁화로 17
경기도 고양일산동구 장항동,742,742,0,한라 밀라트,전세,70.61,201707,4,"21,000",0,6,2003,무궁화로 17
경기도 고양일산동구 장항동,742,742,0,한라 밀라트,월세,34.4,201709,6,"5,000",35,3,2003,무궁화로 17
경기도 고양일산동구 장항동,742,742,0,한라 밀라트,전세,34.4,201711,14,"12,000",0,6,2003,무궁화로 17
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,월세,65.62,201701,5,"1,000",90,5,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,월세,65.62,201701,10,"1,000",95,9,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,전세,70.61,201701,20,"21,500",0,7,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,월세,70.61,201701,21,"16,000",30,6,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,월세,65.62,201701,25,"5,000",70,3,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,월세,65.62,201703,6,"3,000",70,5,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,월세,65.62,201703,31,"6,000",63,6,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,월세,65.62,201704,18,"1,500",90,3,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,월세,65.62,201704,24,"6,000",68,10,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,월세,65.62,201705,17,"5,000",70,3,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,월세,65.62,201706,2,"5,000",70,9,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,전세,65.62,201707,1,"20,000",0,4,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,월세,65.62,201707,28,"4,500",75,8,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,전세,65.62,201708,3,"21,500",0,2,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,전세,70.61,201708,10,"23,000",0,8,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,월세,65.62,201708,28,"3,000",85,3,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,전세,65.62,201709,1,"21,000",0,4,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,월세,65.62,201710,17,"1,000",95,7,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,월세,65.62,201710,18,"1,000",85,4,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,전세,70.61,201711,4,"22,000",0,7,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,전세,65.62,201711,20,"22,000",0,6,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,월세,65.62,201712,1,"1,000",95,5,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,전세,65.62,201712,20,"22,000",0,7,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,월세,65.62,201712,27,"2,000",85,4,2003,무궁화로 12
경기도 고양일산동구 장항동,760-1,760,1,한라 밀라트 C동,월세,65.62,201712,29,"1,000",95,5,2003,무궁화로 12
경기도 고양일산동구 장항동,742-1,742,1,한라밀라트,월세,70.61,201701,17,"10,000",55,9,2003,무궁화로 11
경기도 고양일산동구 장항동,742-1,742,1,한라밀라트,전세,70.61,201702,20,"22,000",0,4,2003,무궁화로 11
경기도 고양일산동구 장항동,742-1,742,1,한라밀라트,월세,70.61,201702,28,"2,000",100,10,2003,무궁화로 11
경기도 고양일산동구 장항동,742-1,742,1,한라밀라트,전세,65.62,201703,30,"22,500",0,8,2003,무궁화로 11
경기도 고양일산동구 장항동,742-1,742,1,한라밀라트,전세,70.61,201704,12,"22,500",0,8,2003,무궁화로 11
경기도 고양일산동구 장항동,742-1,742,1,한라밀라트,월세,65.62,201704,25,"1,000",95,10,2003,무궁화로 11
경기도 고양일산동구 장항동,742-1,742,1,한라밀라트,월세,65.62,201704,27,"1,000",95,2,2003,무궁화로 11
경기도 고양일산동구 장항동,742-1,742,1,한라밀라트,월세,65.55,201706,6,"5,000",70,8,2003,무궁화로 11
경기도 고양일산동구 장항동,742-1,742,1,한라밀라트,전세,65.62,201706,27,"21,000",0,2,2003,무궁화로 11
경기도 고양일산동구 장항동,742-1,742,1,한라밀라트,월세,65.62,201708,11,"1,000",95,10,2003,무궁화로 11
경기도 고양일산동구 장항동,742-1,742,1,한라밀라트,전세,65.62,201708,14,"21,000",0,2,2003,무궁화로 11
경기도 고양일산동구 장항동,742-1,742,1,한라밀라트,전세,65.62,201708,19,"20,000",0,6,2003,무궁화로 11
경기도 고양일산동구 장항동,742-1,742,1,한라밀라트,월세,65.62,201709,21,"20,000",20,10,2003,무궁화로 11
경기도 고양일산동구 장항동,742-1,742,1,한라밀라트,전세,70.61,201709,22,"21,000",0,2,2003,무궁화로 11
경기도 고양일산동구 장항동,742-1,742,1,한라밀라트,월세,65.62,201711,14,"1,000",95,10,2003,무궁화로 11
경기도 고양일산동구 장항동,742-1,742,1,한라밀라트,월세,65.62,201712,7,"1,000",90,6,2003,무궁화로 11
경기도 고양일산동구 장항동,742-1,742,1,한라밀라트,전세,65.62,201712,15,"21,500",0,4,2003,무궁화로 11
경기도 고양일산동구 장항동,852-1,852,1,한솔프레미낭,월세,35.15,201701,3,"2,000",45,10,2004,백마로213번길 12
경기도 고양일산동구 장항동,852-1,852,1,한솔프레미낭,전세,64.97,201701,5,"19,000",0,14,2004,백마로213번길 12
경기도 고양일산동구 장항동,852-1,852,1,한솔프레미낭,전세,33.37,201701,9,"10,000",0,9,2004,백마로213번길 12
경기도 고양일산동구 장항동,852-1,852,1,한솔프레미낭,월세,35.15,201701,25,500,57,5,2004,백마로213번길 12
경기도 고양일산동구 장항동,852-1,852,1,한솔프레미낭,전세,29.3,201702,8,"11,000",0,9,2004,백마로213번길 12
경기도 고양일산동구 장항동,852-1,852,1,한솔프레미낭,월세,33.37,201702,13,"1,000",50,6,2004,백마로213번길 12
경기도 고양일산동구 장항동,852-1,852,1,한솔프레미낭,전세,35.15,201702,28,"12,000",0,9,2004,백마로213번길 12
경기도 고양일산동구 장항동,852-1,852,1,한솔프레미낭,월세,29.3,201703,7,500,45,13,2004,백마로213번길 12
경기도 고양일산동구 장항동,852-1,852,1,한솔프레미낭,월세,33.37,201703,8,"4,000",30,8,2004,백마로213번길 12
경기도 고양일산동구 장항동,852-1,852,1,한솔프레미낭,전세,35.15,201703,8,"12,000",0,9,2004,백마로213번길 12
경기도 고양일산동구 장항동,852-1,852,1,한솔프레미낭,전세,35.15,201703,13,"12,000",0,6,2004,백마로213번길 12
경기도 고양일산동구 장항동,852-1,852,1,한솔프레미낭,월세,64.97,201703,22,"1,000",94,11,2004,백마로213번길 12
경기도 고양일산동구 장항동,852-1,852,1,한솔프레미낭,월세,33.37,201703,22,500,50,3,2004,백마로213번길 12
경기도 고양일산동구 장항동,852-1,852,1,한솔프레미낭,전세,35.15,201703,23,"12,000",0,9,2004,백마로213번길 12
